Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
SAM26,2026-06-15,66.6,76.2,66.55,75.15,8.35,+12.50%,3893,11289
SAM26,2026-06-16,74.65,75.65,72.4,73.85,-1.3,-1.73%,1475,11519
SAM26,2026-06-17,74.05,74.65,71.5,71.6,-2.25,-3.05%,7619,11410
SAM26,2026-06-18,71.55,72.65,68.15,69.4,-2.2,-3.07%,7389,11661
SAM26,2026-06-22,69.7,75,68,72.7,3.3,+4.76%,9914,12055
SAN26,2026-06-23,72.7,72.8,68.2,68.85,-3.85,-5.30%,8563,12106
SAN26,2026-06-24,69.35,70.3,64.55,65.95,-2.9,-4.21%,9667,11995
SAN26,2026-06-25,67.4,69.45,63.9,65.85,-0.1,-0.15%,5678,11763
SAN26,2026-06-26,66.2,73.95,65.75,73.3,7.45,+11.31%,5829,11700
SAN26,2026-06-29,72,72.75,70.45,71.55,-1.75,-2.39%,32,0
"Downloaded from Barchart.com as of 06-28-2026 12:34pm CDT"
